State,County,Violent crime,Murder and nonnegligent manslaughter,Rape(revised definition)1,Rape(legacydefinition)2,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson3
MARYLAND - Nonmetropolitan Counties,Worcester,74,2,,2,4,66,193,56,129,8,1
MICHIGAN - Metropolitan Counties,Barry,37,0,,12,1,24,384,126,235,23,4
MICHIGAN - Metropolitan Counties,Bay,40,0,,10,2,28,701,129,547,25,6
MICHIGAN - Metropolitan Counties,Berrien,108,0,,21,8,79,729,182,515,32,5
MICHIGAN - Metropolitan Counties,Calhoun,65,0,,8,2,55,488,163,300,25,8
MICHIGAN - Metropolitan Counties,Cass,39,0,,19,6,14,699,214,456,29,7
MICHIGAN - Metropolitan Counties,Clinton,7,0,,3,0,4,202,75,120,7,2
MICHIGAN - Metropolitan Counties,Eaton,91,0,,25,17,49,1536,307,1187,42,1
MICHIGAN - Metropolitan Counties,Genesee,35,0,,11,2,22,520,138,351,31,1
MICHIGAN - Metropolitan Counties,Ingham,97,0,,15,11,71,801,245,513,43,4
MICHIGAN - Metropolitan Counties,Ionia,43,1,,19,1,22,352,158,178,16,4
MICHIGAN - Metropolitan Counties,Jackson,122,3,,13,5,101,519,129,363,27,2
MICHIGAN - Metropolitan Counties,Kalamazoo,176,2,,29,34,111,2103,547,1466,90,17
MICHIGAN - Metropolitan Counties,Kent,401,2,,65,48,286,3304,935,2229,140,31
MICHIGAN - Metropolitan Counties,Lapeer,41,1,,2,0,38,450,121,295,34,0
MICHIGAN - Metropolitan Counties,Livingston,67,1,,15,9,42,733,185,515,33,7
MICHIGAN - Metropolitan Counties,Macomb,399,0,,52,37,310,2306,438,1740,128,12
MICHIGAN - Metropolitan Counties,Monroe,229,2,,53,41,133,2381,640,1587,154,25
MICHIGAN - Metropolitan Counties,Muskegon,36,1,,11,3,21,780,180,570,30,2
MICHIGAN - Metropolitan Counties,Newaygo,33,0,,11,0,22,402,179,203,20,4
MICHIGAN - Metropolitan Counties,Oakland,293,2,,43,45,203,3809,853,2802,154,85
MICHIGAN - Metropolitan Counties,Ottawa,304,0,,110,15,179,3096,739,2296,61,21
MICHIGAN - Metropolitan Counties,Saginaw,92,0,,18,11,63,483,136,327,20,1
MICHIGAN - Metropolitan Counties,St. Clair,146,1,,19,17,109,1507,414,1018,75,21
MICHIGAN - Metropolitan Counties,Van Buren,106,0,,24,1,81,580,155,386,39,2
MICHIGAN - Metropolitan Counties,Washtenaw,460,4,,57,77,322,2439,953,1260,226,17
MICHIGAN - Metropolitan Counties,Wayne,6,0,,1,1,4,5,0,3,2,0
MICHIGAN - Nonmetropolitan Counties,Alcona,18,1,,6,0,11,102,42,60,0,0
MICHIGAN - Nonmetropolitan Counties,Allegan,96,0,,30,4,62,810,280,489,41,8
MICHIGAN - Nonmetropolitan Counties,Alpena,5,0,,2,0,3,77,21,55,1,0
MICHIGAN - Nonmetropolitan Counties,Antrim,37,0,,11,1,25,378,158,210,10,0
MICHIGAN - Nonmetropolitan Counties,Arenac,25,0,,0,1,24,100,44,53,3,1
MICHIGAN - Nonmetropolitan Counties,Baraga,1,0,,0,0,1,28,11,17,0,2
MICHIGAN - Nonmetropolitan Counties,Benzie,21,0,,3,1,17,232,58,170,4,2
MICHIGAN - Nonmetropolitan Counties,Branch,19,0,,5,2,12,193,35,149,9,0
MICHIGAN - Nonmetropolitan Counties,Charlevoix,24,0,,7,2,15,154,46,100,8,4
MICHIGAN - Nonmetropolitan Counties,Cheboygan,8,0,,1,1,6,183,96,74,13,2
MICHIGAN - Nonmetropolitan Counties,Chippewa,6,0,,3,0,3,116,40,64,12,0
MICHIGAN - Nonmetropolitan Counties,Crawford,38,0,,5,0,33,213,97,103,13,0
MICHIGAN - Nonmetropolitan Counties,Delta,2,0,,0,0,2,67,15,45,7,1
MICHIGAN - Nonmetropolitan Counties,Emmet,20,0,,3,0,17,189,30,155,4,2
MICHIGAN - Nonmetropolitan Counties,Gladwin,13,0,,3,1,9,208,62,138,8,1
MICHIGAN - Nonmetropolitan Counties,Grand Traverse,70,1,,17,8,44,764,120,621,23,4
MICHIGAN - Nonmetropolitan Counties,Gratiot,10,0,,5,0,5,135,28,95,12,1
MICHIGAN - Nonmetropolitan Counties,Hillsdale,34,0,,12,4,18,184,69,101,14,2
MICHIGAN - Nonmetropolitan Counties,Houghton,4,0,,4,0,0,113,23,83,7,0
MICHIGAN - Nonmetropolitan Counties,Huron,12,0,,1,0,11,102,28,70,4,2
MICHIGAN - Nonmetropolitan Counties,Iosco,1,0,,0,0,1,7,4,3,0,0
MICHIGAN - Nonmetropolitan Counties,Iron,7,0,,2,1,4,44,13,30,1,1
MICHIGAN - Nonmetropolitan Counties,Isabella,46,0,,12,3,31,391,129,249,13,2
MICHIGAN - Nonmetropolitan Counties,Kalkaska,60,0,,12,0,48,332,108,207,17,0
MICHIGAN - Nonmetropolitan Counties,Lenawee,50,0,,17,3,30,362,121,232,9,6
MICHIGAN - Nonmetropolitan Counties,Luce,10,0,,3,0,7,66,17,48,1,0
MICHIGAN - Nonmetropolitan Counties,Mackinac,4,0,,0,0,4,109,42,64,3,1
MICHIGAN - Nonmetropolitan Counties,Manistee,8,0,,4,0,4,105,28,74,3,1
MICHIGAN - Nonmetropolitan Counties,Marquette,5,0,,1,0,4,196,38,151,7,0
MICHIGAN - Nonmetropolitan Counties,Mecosta,144,0,,8,0,136,684,272,389,23,6
MICHIGAN - Nonmetropolitan Counties,Midland,64,0,,26,0,38,473,124,343,6,2
MICHIGAN - Nonmetropolitan Counties,Missaukee,1,0,,1,0,0,151,43,108,0,0
MICHIGAN - Nonmetropolitan Counties,Montcalm,66,2,,16,1,47,463,184,261,18,4
MICHIGAN - Nonmetropolitan Counties,Montmorency,4,1,,1,0,2,24,10,11,3,1
MICHIGAN - Nonmetropolitan Counties,Oceana,31,0,,12,0,19,324,96,220,8,0
MICHIGAN - Nonmetropolitan Counties,Ogemaw,17,0,,3,0,14,236,115,113,8,0
MICHIGAN - Nonmetropolitan Counties,Ontonagon,6,0,,1,0,5,18,7,9,2,0
MICHIGAN - Nonmetropolitan Counties,Osceola,23,0,,6,0,17,201,87,105,9,1
MICHIGAN - Nonmetropolitan Counties,Oscoda,30,0,,1,0,29,177,70,101,6,0
MICHIGAN - Nonmetropolitan Counties,Otsego,6,1,,2,0,3,77,17,57,3,0
MICHIGAN - Nonmetropolitan Counties,Presque Isle,4,0,,1,0,3,55,28,24,3,0
MICHIGAN - Nonmetropolitan Counties,Roscommon,18,0,,8,0,10,176,53,118,5,1
MICHIGAN - Nonmetropolitan Counties,Sanilac,25,0,,11,0,14,195,71,115,9,2
MICHIGAN - Nonmetropolitan Counties,Shiawassee,51,1,,8,1,41,441,134,281,26,1
MICHIGAN - Nonmetropolitan Counties,St. Joseph,45,2,,12,1,30,281,83,176,22,5
MICHIGAN - Nonmetropolitan Counties,Tuscola,34,0,,3,1,30,277,111,149,17,1
MICHIGAN - Nonmetropolitan Counties,Wexford,45,0,,11,3,31,430,94,315,21,4
MINNESOTA - Metropolitan Counties7,Anoka,,0,,,5,44,1472,278,1124,70,3
MINNESOTA - Metropolitan Counties7,Benton,,0,,,1,8,223,47,158,18,2
MINNESOTA - Metropolitan Counties7,Blue Earth,,1,,,0,14,160,55,93,12,1
MINNESOTA - Metropolitan Counties7,Carlton,,0,,,2,5,307,69,227,11,1
MINNESOTA - Metropolitan Counties7,Chisago,,0,,,0,11,482,82,372,28,0
MINNESOTA - Metropolitan Counties7,Clay,,0,,,0,4,69,27,39,3,0
MINNESOTA - Metropolitan Counties7,Dakota,,0,,,2,14,199,59,128,12,1
MINNESOTA - Metropolitan Counties7,Dodge,,0,,,0,32,261,34,220,7,0
MINNESOTA - Metropolitan Counties7,Hennepin,,0,,,0,26,164,27,129,8,0
MINNESOTA - Metropolitan Counties7,Houston,,0,,,0,8,79,24,45,10,0
MINNESOTA - Metropolitan Counties7,Isanti,,0,,,0,7,291,84,165,42,0
MINNESOTA - Metropolitan Counties7,Nicollet,,0,,,0,3,77,21,54,2,0
MINNESOTA - Metropolitan Counties7,Olmsted,,0,,,5,24,304,82,194,28,6
MINNESOTA - Metropolitan Counties7,Polk,,0,,,1,14,204,80,115,9,6
MINNESOTA - Metropolitan Counties7,Ramsey,,3,,,0,9,201,18,170,13,1
MINNESOTA - Metropolitan Counties7,Scott,,0,,,0,11,160,43,108,9,0
MINNESOTA - Metropolitan Counties7,Sherburne,,1,,,1,26,415,64,319,32,2
MINNESOTA - Metropolitan Counties7,Stearns,,0,,,1,19,397,66,314,17,1
MINNESOTA - Metropolitan Counties7,St. Louis,,0,,,2,37,801,300,463,38,3
MINNESOTA - Metropolitan Counties7,Washington,,3,,,1,30,1131,194,887,50,4
MINNESOTA - Metropolitan Counties7,Wright,,1,,,3,61,1736,151,1526,59,6
MINNESOTA - Nonmetropolitan Counties7,Aitkin,,0,,,0,13,366,124,224,18,2
MINNESOTA - Nonmetropolitan Counties7,Becker,,0,,,0,10,144,54,64,26,0
MINNESOTA - Nonmetropolitan Counties7,Beltrami,,0,,,4,52,467,117,308,42,6
MINNESOTA - Nonmetropolitan Counties7,Big Stone,,0,,,0,1,46,16,28,2,0
MINNESOTA - Nonmetropolitan Counties7,Brown,,0,,,0,0,2,1,0,1,0
MINNESOTA - Nonmetropolitan Counties7,Cass,,0,,,2,18,1041,244,727,70,1
MINNESOTA - Nonmetropolitan Counties7,Chippewa,,0,,,0,6,55,35,18,2,0
MINNESOTA - Nonmetropolitan Counties7,Clearwater,,0,,,0,27,192,41,139,12,0
MINNESOTA - Nonmetropolitan Counties7,Cook,,0,,,1,8,165,30,128,7,1
MINNESOTA - Nonmetropolitan Counties7,Cottonwood,,0,,,0,3,38,10,26,2,0
MINNESOTA - Nonmetropolitan Counties7,Crow Wing,,0,,,2,19,389,112,251,26,0
MINNESOTA - Nonmetropolitan Counties7,Douglas,,0,,,0,15,309,83,212,14,5
MINNESOTA - Nonmetropolitan Counties7,Faribault,,0,,,0,8,60,21,35,4,1
MINNESOTA - Nonmetropolitan Counties7,Fillmore,,0,,,0,5,66,20,38,8,0
MINNESOTA - Nonmetropolitan Counties7,Freeborn,,0,,,0,8,116,42,69,5,0
MINNESOTA - Nonmetropolitan Counties7,Goodhue,,0,,,1,7,217,76,121,20,0
MINNESOTA - Nonmetropolitan Counties7,Grant,,0,,,0,5,91,30,58,3,0
MINNESOTA - Nonmetropolitan Counties7,Hubbard,,0,,,1,4,314,131,167,16,0
MINNESOTA - Nonmetropolitan Counties7,Itasca,,0,,,2,20,385,113,251,21,2
MINNESOTA - Nonmetropolitan Counties7,Jackson,,0,,,0,1,22,2,19,1,0
MINNESOTA - Nonmetropolitan Counties7,Kanabec,,0,,,0,27,486,151,302,33,2
MINNESOTA - Nonmetropolitan Counties7,Kandiyohi,,0,,,0,20,317,57,245,15,7
MINNESOTA - Nonmetropolitan Counties7,Kittson,,0,,,0,0,34,6,26,2,0
MINNESOTA - Nonmetropolitan Counties7,Koochiching,,0,,,0,3,89,25,59,5,0
MINNESOTA - Nonmetropolitan Counties7,Lac Qui Parle,,0,,,0,1,35,6,28,1,0
MINNESOTA - Nonmetropolitan Counties7,Lake,,0,,,0,2,33,12,18,3,0
MINNESOTA - Nonmetropolitan Counties7,Lake of the Woods,,0,,,0,2,13,2,10,1,0
MINNESOTA - Nonmetropolitan Counties7,Le Sueur,,1,,,1,4,119,35,77,7,1
MINNESOTA - Nonmetropolitan Counties7,Lincoln,,0,,,0,1,5,0,5,0,0
MINNESOTA - Nonmetropolitan Counties7,Lyon,,0,,,0,5,38,9,27,2,1
MINNESOTA - Nonmetropolitan Counties7,Martin,,0,,,0,1,32,6,23,3,0
MINNESOTA - Nonmetropolitan Counties7,McLeod,,0,,,0,15,82,24,52,6,0
MINNESOTA - Nonmetropolitan Counties7,Meeker,,0,,,0,15,317,105,205,7,0
MINNESOTA - Nonmetropolitan Counties7,Mille Lacs,,0,,,2,14,401,94,277,30,1
MINNESOTA - Nonmetropolitan Counties7,Morrison,,0,,,0,16,210,36,166,8,2
MINNESOTA - Nonmetropolitan Counties7,Mower,,0,,,0,5,184,67,101,16,2
MINNESOTA - Nonmetropolitan Counties7,Murray,,0,,,0,2,39,12,24,3,0
MINNESOTA - Nonmetropolitan Counties7,Nobles,,0,,,1,3,54,27,25,2,0
MINNESOTA - Nonmetropolitan Counties7,Norman,,0,,,0,4,42,14,22,6,0
MINNESOTA - Nonmetropolitan Counties7,Otter Tail,,0,,,0,6,363,123,224,16,2
MINNESOTA - Nonmetropolitan Counties7,Pennington,,0,,,0,0,37,14,18,5,0
MINNESOTA - Nonmetropolitan Counties7,Pine,,0,,,2,25,773,256,427,90,13
MINNESOTA - Nonmetropolitan Counties7,Pipestone,,0,,,0,1,117,9,106,2,0
MINNESOTA - Nonmetropolitan Counties7,Pope,,0,,,0,3,65,23,41,1,1
MINNESOTA - Nonmetropolitan Counties7,Red Lake,,0,,,0,2,17,3,14,0,0
MINNESOTA - Nonmetropolitan Counties7,Redwood,,0,,,0,3,68,22,43,3,0
MINNESOTA - Nonmetropolitan Counties7,Renville,,0,,,1,5,141,44,94,3,2
MINNESOTA - Nonmetropolitan Counties7,Roseau,,0,,,0,3,37,8,29,0,0
MINNESOTA - Nonmetropolitan Counties7,Steele,,0,,,0,2,117,34,68,15,2
MINNESOTA - Nonmetropolitan Counties7,Stevens,,0,,,0,0,51,23,26,2,0
MINNESOTA - Nonmetropolitan Counties7,Swift,,0,,,0,0,31,16,11,4,0
MINNESOTA - Nonmetropolitan Counties7,Todd,,0,,,1,7,254,98,147,9,1
MINNESOTA - Nonmetropolitan Counties7,Traverse,,0,,,0,3,30,10,18,2,0
MINNESOTA - Nonmetropolitan Counties7,Wadena,,0,,,0,12,94,28,63,3,0
MINNESOTA - Nonmetropolitan Counties7,Waseca,,0,,,0,4,66,28,34,4,1
MINNESOTA - Nonmetropolitan Counties7,Watonwan,,2,,,0,3,60,14,41,5,1
MINNESOTA - Nonmetropolitan Counties7,Wilkin,,0,,,0,0,46,11,34,1,0
MINNESOTA - Nonmetropolitan Counties7,Winona,,1,,,1,6,118,45,63,10,0
MINNESOTA - Nonmetropolitan Counties7,Yellow Medicine,,0,,,0,9,52,13,38,1,0
MISSISSIPPI - Metropolitan Counties,DeSoto,18,2,,4,0,12,540,273,222,45,8
MISSISSIPPI - Metropolitan Counties,Forrest,32,0,,3,3,26,485,166,309,10,3
MISSISSIPPI - Metropolitan Counties,Harrison,20,2,,1,6,11,1199,346,740,113,9
MISSISSIPPI - Metropolitan Counties,Hinds,69,6,,9,18,36,992,311,528,153,0
MISSISSIPPI - Metropolitan Counties,Jackson,137,1,,38,16,82,1633,650,867,116,8
MISSISSIPPI - Metropolitan Counties,Lamar,38,1,,23,6,8,571,244,299,28,1
MISSISSIPPI - Metropolitan Counties,Madison,40,2,,5,8,25,470,173,255,42,0
MISSISSIPPI - Metropolitan Counties,Rankin,32,4,,3,5,20,587,148,387,52,0
MISSISSIPPI - Metropolitan Counties,Simpson,51,0,,7,2,42,295,125,148,22,0
MISSISSIPPI - Metropolitan Counties,Tate,6,1,,0,1,4,236,95,116,25,1
MISSISSIPPI - Metropolitan Counties,Tunica,69,1,,12,25,31,526,83,403,40,1
MISSISSIPPI - Nonmetropolitan Counties,Adams,59,0,,2,16,41,692,332,336,24,3
MISSISSIPPI - Nonmetropolitan Counties,Bolivar,18,2,,5,4,7,97,54,41,2,0
MISSISSIPPI - Nonmetropolitan Counties,Carroll,7,0,,0,2,5,76,55,18,3,1
MISSISSIPPI - Nonmetropolitan Counties,Chickasaw,31,2,,3,7,19,58,33,25,0,0
MISSISSIPPI - Nonmetropolitan Counties,Choctaw,17,0,,3,0,14,79,34,39,6,0
MISSISSIPPI - Nonmetropolitan Counties,Claiborne,79,0,,1,10,68,59,29,28,2,0
MISSISSIPPI - Nonmetropolitan Counties,Franklin,16,0,,1,3,12,39,18,14,7,0
MISSISSIPPI - Nonmetropolitan Counties,Greene,7,0,,0,1,6,47,10,31,6,0
MISSISSIPPI - Nonmetropolitan Counties,Grenada,17,0,,0,3,14,122,58,48,16,0
MISSISSIPPI - Nonmetropolitan Counties,Jefferson,27,0,,1,1,25,22,6,15,1,0
MISSISSIPPI - Nonmetropolitan Counties,Jones,101,2,,40,6,53,772,272,481,19,0
MISSISSIPPI - Nonmetropolitan Counties,Kemper,8,2,,0,1,5,31,12,18,1,5
MISSISSIPPI - Nonmetropolitan Counties,Lauderdale,46,7,,13,7,19,571,310,231,30,2
MISSISSIPPI - Nonmetropolitan Counties,Lee,35,0,,2,2,31,778,278,465,35,9
MISSISSIPPI - Nonmetropolitan Counties,Leflore,83,0,,3,17,63,404,167,209,28,2
MISSISSIPPI - Nonmetropolitan Counties,Lincoln,20,2,,4,5,9,324,106,194,24,7
MISSISSIPPI - Nonmetropolitan Counties,Lowndes,45,1,,12,10,22,574,221,331,22,1
MISSISSIPPI - Nonmetropolitan Counties,Marion,29,1,,3,4,21,419,189,205,25,2
MISSISSIPPI - Nonmetropolitan Counties,Oktibbeha,27,0,,4,4,19,225,75,143,7,2
MISSISSIPPI - Nonmetropolitan Counties,Panola,95,2,,0,4,89,674,394,262,18,0
MISSISSIPPI - Nonmetropolitan Counties,Pearl River,41,1,,17,4,19,827,411,373,43,1
MISSISSIPPI - Nonmetropolitan Counties,Pike,48,2,,0,7,39,477,248,227,2,
MISSISSIPPI - Nonmetropolitan Counties,Pontotoc,4,1,,0,2,1,20,8,11,1,5
MISSISSIPPI - Nonmetropolitan Counties,Scott,41,3,,0,1,37,256,97,141,18,2
MISSISSIPPI - Nonmetropolitan Counties,Sharkey,2,0,,0,1,1,11,5,4,2,0
MISSISSIPPI - Nonmetropolitan Counties,Tippah,8,1,,0,1,6,2,1,1,0,0
MISSISSIPPI - Nonmetropolitan Counties,Union,5,1,,1,0,3,199,74,110,15,3
MISSISSIPPI - Nonmetropolitan Counties,Walthall,7,2,,0,0,5,201,105,83,13,0
MISSISSIPPI - Nonmetropolitan Counties,Warren,23,0,,7,5,11,495,261,190,44,1
MISSISSIPPI - Nonmetropolitan Counties,Washington,15,1,,1,5,8,550,184,315,51,4
MISSISSIPPI - Nonmetropolitan Counties,Winston,5,1,,1,0,3,20,5,15,0,1
MISSOURI - Metropolitan Counties,Andrew,3,0,,0,0,3,94,28,58,8,0
MISSOURI - Metropolitan Counties,Bates,18,0,,6,1,11,186,82,104,0,7
MISSOURI - Metropolitan Counties,Bollinger,3,0,,0,0,3,66,28,32,6,8
MISSOURI - Metropolitan Counties,Boone,116,1,,8,6,101,642,156,451,35,
MISSOURI - Metropolitan Counties,Buchanan,24,1,,1,1,21,203,89,103,11,4
MISSOURI - Metropolitan Counties,Caldwell,30,1,,3,0,26,95,50,43,2,0
MISSOURI - Metropolitan Counties,Callaway,71,3,,8,6,54,720,193,473,54,7
MISSOURI - Metropolitan Counties,Cape Girardeau,135,0,,3,3,129,231,92,124,15,8
MISSOURI - Metropolitan Counties,Cass,41,3,,3,1,34,333,117,191,25,0
MISSOURI - Metropolitan Counties,Christian,145,0,,0,0,145,323,132,164,27,0
MISSOURI - Metropolitan Counties,Clay,31,1,,3,2,25,253,106,136,11,4
MISSOURI - Metropolitan Counties,Clinton,22,0,,0,0,22,137,48,78,11,0
MISSOURI - Metropolitan Counties,Cole,45,0,,1,2,42,304,96,199,9,1
MISSOURI - Metropolitan Counties,Dallas,23,0,,3,0,20,158,60,88,10,
MISSOURI - Metropolitan Counties,De Kalb,6,0,,2,0,4,91,40,42,9,1
MISSOURI - Metropolitan Counties,Franklin,70,0,,1,2,67,562,157,357,48,1
MISSOURI - Metropolitan Counties,Greene,129,0,,13,19,97,1745,559,1095,91,17
MISSOURI - Metropolitan Counties,Jackson,77,3,,4,11,59,538,168,329,41,6
MISSOURI - Metropolitan Counties,Jasper,184,0,,11,6,167,545,161,310,74,2
MISSOURI - Metropolitan Counties,Jefferson,406,2,,29,13,362,2379,462,1750,167,22
MISSOURI - Metropolitan Counties,Lafayette,18,0,,1,0,17,131,61,64,6,0
MISSOURI - Metropolitan Counties,Lincoln,90,1,,1,0,88,233,89,120,24,0
MISSOURI - Metropolitan Counties,McDonald,51,0,,0,1,50,234,39,164,31,2
MISSOURI - Metropolitan Counties,Moniteau,14,0,,0,0,14,49,20,26,3,1
MISSOURI - Metropolitan Counties,Newton,101,1,,13,5,82,661,172,422,67,4
MISSOURI - Metropolitan Counties,Osage,19,0,,1,0,18,100,30,60,10,0
MISSOURI - Metropolitan Counties,Platte,29,0,,2,2,25,386,87,289,10,3
MISSOURI - Metropolitan Counties,Polk,83,0,,1,2,80,377,136,209,32,1
MISSOURI - Metropolitan Counties,Ray,18,0,,2,0,16,140,61,66,13,5
MISSOURI - Metropolitan Counties,St. Charles,157,0,,7,10,140,1063,277,748,38,9
MISSOURI - Metropolitan Counties,St. Louis County Police Department,1090,17,,70,286,717,9538,2162,6589,787,60
MISSOURI - Metropolitan Counties,Warren,42,0,,8,0,34,190,70,110,10,0
MISSOURI - Metropolitan Counties,Washington,40,1,,3,0,36,186,49,99,38,1
MISSOURI - Metropolitan Counties,Webster,19,0,,0,0,19,273,137,109,27,4
MISSOURI - Nonmetropolitan Counties,Adair,22,1,,1,0,20,130,27,95,8,2
MISSOURI - Nonmetropolitan Counties,Atchison,1,0,,0,0,1,23,10,8,5,0
MISSOURI - Nonmetropolitan Counties,Audrain,20,0,,0,1,19,117,50,61,6,0
MISSOURI - Nonmetropolitan Counties,Barry,69,0,,2,2,65,434,187,230,17,8
MISSOURI - Nonmetropolitan Counties,Barton,7,0,,1,0,6,89,32,54,3,0
MISSOURI - Nonmetropolitan Counties,Benton,32,0,,0,0,32,245,95,130,20,2
MISSOURI - Nonmetropolitan Counties,Butler,99,1,,7,3,88,410,138,267,5,1
MISSOURI - Nonmetropolitan Counties,Camden,46,5,,1,2,38,415,123,275,17,1
MISSOURI - Nonmetropolitan Counties,Carroll,4,1,,0,0,3,33,12,18,3,0
MISSOURI - Nonmetropolitan Counties,Carter,7,0,,0,0,7,32,7,22,3,2
MISSOURI - Nonmetropolitan Counties,Cedar,5,1,,0,0,4,140,39,95,6,0
MISSOURI - Nonmetropolitan Counties,Chariton,21,0,,0,0,21,88,22,65,1,0
MISSOURI - Nonmetropolitan Counties,Clark,6,0,,0,0,6,49,24,22,3,0
MISSOURI - Nonmetropolitan Counties,Cooper,10,0,,0,2,8,161,47,104,10,0
MISSOURI - Nonmetropolitan Counties,Crawford,15,1,,1,0,13,208,88,109,11,4
MISSOURI - Nonmetropolitan Counties,Dade,7,0,,0,0,7,37,15,19,3,1
MISSOURI - Nonmetropolitan Counties,Daviess,8,0,,0,1,7,62,25,34,3,0
MISSOURI - Nonmetropolitan Counties,Dent,23,0,,6,1,16,120,62,56,2,0
MISSOURI - Nonmetropolitan Counties,Douglas,20,0,,0,0,20,70,27,38,5,0
MISSOURI - Nonmetropolitan Counties,Dunklin,38,0,,2,1,35,177,50,115,12,1
MISSOURI - Nonmetropolitan Counties,Gasconade,22,0,,2,0,20,108,49,47,12,0
MISSOURI - Nonmetropolitan Counties,Grundy,1,0,,0,0,1,38,10,25,3,0
MISSOURI - Nonmetropolitan Counties,Harrison,1,0,,0,0,1,42,17,25,0,1
MISSOURI - Nonmetropolitan Counties,Henry,39,0,,0,2,37,321,104,192,25,1
MISSOURI - Nonmetropolitan Counties,Hickory,4,1,,0,0,3,130,71,53,6,1
MISSOURI - Nonmetropolitan Counties,Holt,0,0,,0,0,0,78,35,39,4,0
MISSOURI - Nonmetropolitan Counties,Howell,39,2,,0,1,36,366,126,217,23,0
MISSOURI - Nonmetropolitan Counties,Iron,20,0,,3,0,17,72,28,32,12,0
MISSOURI - Nonmetropolitan Counties,Johnson,36,0,,5,3,28,334,125,194,15,0
MISSOURI - Nonmetropolitan Counties,Knox,3,0,,0,0,3,97,37,54,6,0
MISSOURI - Nonmetropolitan Counties,Laclede6,,5,,5,0,,279,101,156,22,1
MISSOURI - Nonmetropolitan Counties,Lawrence,47,0,,0,1,46,375,131,226,18,2
MISSOURI - Nonmetropolitan Counties,Lewis,1,0,,0,0,1,53,15,33,5,1
MISSOURI - Nonmetropolitan Counties,Linn,7,0,,0,1,6,71,43,25,3,1
MISSOURI - Nonmetropolitan Counties,Livingston,1,0,,0,0,1,53,15,33,5,0
MISSOURI - Nonmetropolitan Counties,Macon,12,0,,2,0,10,116,62,42,12,0
MISSOURI - Nonmetropolitan Counties,Madison,2,0,,0,0,2,57,21,29,7,0
MISSOURI - Nonmetropolitan Counties,Maries,7,0,,0,0,7,52,22,28,2,0
MISSOURI - Nonmetropolitan Counties,Marion,15,0,,1,0,14,87,22,65,0,0
MISSOURI - Nonmetropolitan Counties,Mercer,11,0,,1,0,10,18,10,8,0,3
MISSOURI - Nonmetropolitan Counties,Miller,34,2,,3,0,29,182,74,98,10,0
MISSOURI - Nonmetropolitan Counties,Mississippi,13,1,,0,0,12,69,24,38,7,2
MISSOURI - Nonmetropolitan Counties,Monroe,6,0,,2,0,4,102,58,34,10,
MISSOURI - Nonmetropolitan Counties,Montgomery,4,0,,0,1,3,61,30,29,2,0
MISSOURI - Nonmetropolitan Counties,Morgan,34,1,,1,0,32,270,129,127,14,0
MISSOURI - Nonmetropolitan Counties,New Madrid,17,2,,0,1,14,41,18,17,6,2
MISSOURI - Nonmetropolitan Counties,Nodaway,5,0,,2,0,3,95,42,49,4,1
MISSOURI - Nonmetropolitan Counties,Oregon,17,1,,0,3,13,63,25,28,10,0
MISSOURI - Nonmetropolitan Counties,Ozark,21,1,,4,1,15,102,41,53,8,1
MISSOURI - Nonmetropolitan Counties,Pemiscot,19,0,,3,3,13,167,56,104,7,2
MISSOURI - Nonmetropolitan Counties,Perry,11,0,,0,1,10,74,29,35,10,0
MISSOURI - Nonmetropolitan Counties,Pettis,21,0,,2,0,19,267,69,184,14,1
MISSOURI - Nonmetropolitan Counties,Phelps,50,2,,3,3,42,379,137,217,25,1
MISSOURI - Nonmetropolitan Counties,Pike,25,0,,3,0,22,94,43,40,11,4
MISSOURI - Nonmetropolitan Counties,Pulaski,66,0,,1,2,63,269,132,120,17,1
MISSOURI - Nonmetropolitan Counties,Ralls,8,0,,5,0,3,152,34,112,6,0
MISSOURI - Nonmetropolitan Counties,Randolph,7,0,,0,0,7,95,31,60,4,0
MISSOURI - Nonmetropolitan Counties,Reynolds,11,0,,3,0,8,61,19,33,9,0
MISSOURI - Nonmetropolitan Counties,Ripley,19,4,,0,0,15,166,45,116,5,2
MISSOURI - Nonmetropolitan Counties,Scotland,1,0,,0,0,1,29,11,17,1,1
MISSOURI - Nonmetropolitan Counties,Scott,23,0,,1,0,22,103,39,59,5,0
MISSOURI - Nonmetropolitan Counties,Shannon,14,0,,2,0,12,83,20,51,12,3
MISSOURI - Nonmetropolitan Counties,Shelby,0,0,,0,0,0,61,22,36,3,0
MISSOURI - Nonmetropolitan Counties,St. Clair,11,2,,0,0,9,125,45,79,1,0
MISSOURI - Nonmetropolitan Counties,Ste. Genevieve,33,0,,2,1,30,119,34,74,11,1
MISSOURI - Nonmetropolitan Counties,St. Francois,75,0,,4,0,71,392,104,233,55,5
MISSOURI - Nonmetropolitan Counties,Stoddard,29,0,,2,0,27,181,86,84,11,0
MISSOURI - Nonmetropolitan Counties,Stone,79,0,,1,3,75,531,222,266,43,1
MISSOURI - Nonmetropolitan Counties,Sullivan,14,0,,0,0,14,52,23,28,1,0
