State,County,Violentcrime,Murder andnonnegligentmanslaughter,Rape(reviseddefinition)1,Rape(legacydefinition)2,Robbery,Aggravatedassault,Propertycrime,Burglary,Larceny-theft,Motorvehicletheft,Arson3,
COLORADO - Metropolitan Counties,Mesa,203.0,2.0,42.0,,13.0,146.0,1083.0,222.0,757.0,104.0,19.0,
COLORADO - Metropolitan Counties,Park,18.0,0.0,2.0,,0.0,16.0,48.0,21.0,24.0,3.0,0.0,
COLORADO - Metropolitan Counties,Pueblo,51.0,0.0,4.0,,6.0,41.0,1231.0,243.0,896.0,92.0,2.0,
COLORADO - Metropolitan Counties,Teller,34.0,0.0,7.0,,1.0,26.0,64.0,24.0,36.0,4.0,3.0,
COLORADO - Metropolitan Counties,Weld,154.0,2.0,19.0,,6.0,127.0,765.0,218.0,489.0,58.0,7.0,
COLORADO - Nonmetropolitan Counties,Alamosa,0.0,0.0,0.0,,0.0,0.0,39.0,3.0,36.0,0.0,1.0,
COLORADO - Nonmetropolitan Counties,Baca,1.0,0.0,1.0,,0.0,0.0,5.0,1.0,1.0,3.0,0.0,
COLORADO - Nonmetropolitan Counties,Bent,8.0,0.0,1.0,,1.0,6.0,69.0,26.0,37.0,6.0,0.0,
COLORADO - Nonmetropolitan Counties,Chaffee,4.0,0.0,2.0,,0.0,2.0,63.0,18.0,35.0,10.0,0.0,
COLORADO - Nonmetropolitan Counties,Cheyenne,2.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Conejos,1.0,0.0,1.0,,0.0,0.0,13.0,5.0,8.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Costilla,8.0,0.0,0.0,,0.0,8.0,18.0,8.0,7.0,3.0,0.0,
COLORADO - Nonmetropolitan Counties,Crowley,3.0,0.0,0.0,,0.0,3.0,4.0,4.0,0.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Custer,4.0,0.0,0.0,,0.0,4.0,35.0,6.0,25.0,4.0,0.0,
COLORADO - Nonmetropolitan Counties,Delta,4.0,0.0,4.0,,0.0,0.0,111.0,24.0,77.0,10.0,0.0,
COLORADO - Nonmetropolitan Counties,Dolores,2.0,0.0,1.0,,0.0,1.0,18.0,14.0,2.0,2.0,0.0,
COLORADO - Nonmetropolitan Counties,Eagle,45.0,3.0,8.0,,2.0,32.0,300.0,52.0,233.0,15.0,4.0,
COLORADO - Nonmetropolitan Counties,Fremont,42.0,1.0,6.0,,1.0,34.0,186.0,49.0,117.0,20.0,2.0,
COLORADO - Nonmetropolitan Counties,Garfield,27.0,1.0,16.0,,0.0,10.0,185.0,47.0,126.0,12.0,4.0,
COLORADO - Nonmetropolitan Counties,Grand,8.0,0.0,4.0,,0.0,4.0,46.0,8.0,37.0,1.0,0.0,
COLORADO - Nonmetropolitan Counties,Gunnison,1.0,0.0,0.0,,0.0,1.0,19.0,2.0,17.0,0.0,3.0,
COLORADO - Nonmetropolitan Counties,Hinsdale,0.0,0.0,0.0,,0.0,0.0,4.0,1.0,3.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Huerfano,8.0,0.0,2.0,,0.0,6.0,16.0,1.0,11.0,4.0,0.0,
COLORADO - Nonmetropolitan Counties,Jackson,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,2.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Kit Carson,4.0,0.0,1.0,,0.0,3.0,40.0,10.0,24.0,6.0,0.0,
COLORADO - Nonmetropolitan Counties,Lake,5.0,0.0,2.0,,1.0,2.0,49.0,11.0,30.0,8.0,0.0,
COLORADO - Nonmetropolitan Counties,La Plata,37.0,0.0,18.0,,0.0,19.0,183.0,59.0,109.0,15.0,1.0,
COLORADO - Nonmetropolitan Counties,Las Animas,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,
COLORADO - Nonmetropolitan Counties,Lincoln,4.0,0.0,0.0,,0.0,4.0,12.0,2.0,7.0,3.0,0.0,
COLORADO - Nonmetropolitan Counties,Logan,11.0,0.0,1.0,,0.0,10.0,89.0,22.0,64.0,3.0,1.0,
COLORADO - Nonmetropolitan Counties,Moffat,0.0,0.0,0.0,,0.0,0.0,6.0,4.0,2.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Montezuma,34.0,0.0,4.0,,1.0,29.0,156.0,48.0,96.0,12.0,2.0,
COLORADO - Nonmetropolitan Counties,Montrose,33.0,0.0,9.0,,3.0,21.0,253.0,94.0,139.0,20.0,1.0,
COLORADO - Nonmetropolitan Counties,Morgan,11.0,0.0,3.0,,0.0,8.0,95.0,15.0,67.0,13.0,2.0,
COLORADO - Nonmetropolitan Counties,Ouray,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Phillips,3.0,0.0,2.0,,0.0,1.0,4.0,1.0,2.0,1.0,0.0,
COLORADO - Nonmetropolitan Counties,Pitkin,4.0,1.0,0.0,,0.0,3.0,29.0,2.0,26.0,1.0,0.0,
COLORADO - Nonmetropolitan Counties,Prowers,2.0,0.0,0.0,,0.0,2.0,17.0,6.0,10.0,1.0,0.0,
COLORADO - Nonmetropolitan Counties,Rio Blanco,0.0,0.0,0.0,,0.0,0.0,37.0,0.0,36.0,1.0,0.0,
COLORADO - Nonmetropolitan Counties,Rio Grande,2.0,0.0,0.0,,0.0,2.0,14.0,11.0,3.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Routt,6.0,0.0,1.0,,0.0,5.0,45.0,11.0,33.0,1.0,1.0,
COLORADO - Nonmetropolitan Counties,Saguache,3.0,0.0,0.0,,0.0,3.0,36.0,11.0,22.0,3.0,0.0,
COLORADO - Nonmetropolitan Counties,San Juan,1.0,1.0,0.0,,0.0,0.0,17.0,4.0,13.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,San Miguel,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Sedgwick,8.0,0.0,1.0,,0.0,7.0,22.0,6.0,16.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Summit,21.0,0.0,14.0,,0.0,7.0,200.0,43.0,146.0,11.0,2.0,
DELAWARE - Metropolitan Counties,New Castle County Police Department,875.0,9.0,70.0,,195.0,601.0,5083.0,1536.0,3226.0,321.0,2.0,
FLORIDA - Metropolitan Counties,Alachua,572.0,1.0,50.0,,78.0,443.0,2086.0,634.0,1356.0,96.0,16.0,
FLORIDA - Metropolitan Counties,Baker,136.0,0.0,1.0,,6.0,129.0,316.0,70.0,237.0,9.0,5.0,
FLORIDA - Metropolitan Counties,Bay,321.0,6.0,41.0,,23.0,251.0,2523.0,515.0,1850.0,158.0,7.0,
FLORIDA - Metropolitan Counties,Brevard,735.0,7.0,83.0,,85.0,560.0,4515.0,933.0,3399.0,183.0,15.0,
FLORIDA - Metropolitan Counties,Broward,268.0,2.0,32.0,,64.0,170.0,839.0,154.0,635.0,50.0,4.0,
FLORIDA - Metropolitan Counties,Charlotte,286.0,2.0,25.0,,25.0,234.0,2626.0,521.0,2007.0,98.0,11.0,
FLORIDA - Metropolitan Counties,Citrus,486.0,4.0,50.0,,50.0,382.0,2382.0,528.0,1709.0,145.0,12.0,
FLORIDA - Metropolitan Counties,Clay,437.0,5.0,38.0,,91.0,303.0,3704.0,690.0,2909.0,105.0,18.0,
FLORIDA - Metropolitan Counties,Collier,877.0,4.0,82.0,,155.0,636.0,4423.0,798.0,3366.0,259.0,18.0,
FLORIDA - Metropolitan Counties,Escambia,1761.0,18.0,148.0,,306.0,1289.0,9819.0,2357.0,6908.0,554.0,30.0,
FLORIDA - Metropolitan Counties,Flagler,216.0,0.0,13.0,,29.0,174.0,1572.0,286.0,1221.0,65.0,8.0,
FLORIDA - Metropolitan Counties,Gadsden,115.0,0.0,10.0,,5.0,100.0,469.0,236.0,212.0,21.0,8.0,
FLORIDA - Metropolitan Counties,Gilchrist,50.0,7.0,2.0,,1.0,40.0,131.0,57.0,64.0,10.0,0.0,
FLORIDA - Metropolitan Counties,Gulf,42.0,1.0,1.0,,1.0,39.0,228.0,63.0,156.0,9.0,0.0,
FLORIDA - Metropolitan Counties,Hernando,405.0,5.0,46.0,,46.0,308.0,3691.0,787.0,2697.0,207.0,19.0,
FLORIDA - Metropolitan Counties,Highlands,220.0,9.0,17.0,,34.0,160.0,2015.0,644.0,1296.0,75.0,9.0,
FLORIDA - Metropolitan Counties,Hillsborough,1937.0,22.0,154.0,,444.0,1317.0,16149.0,3504.0,11592.0,1053.0,37.0,
FLORIDA - Metropolitan Counties,Indian River,285.0,4.0,14.0,,25.0,242.0,1996.0,485.0,1448.0,63.0,2.0,
FLORIDA - Metropolitan Counties,Jefferson,123.0,0.0,6.0,,1.0,116.0,155.0,86.0,54.0,15.0,2.0,
FLORIDA - Metropolitan Counties,Lake,409.0,3.0,65.0,,26.0,315.0,2751.0,930.0,1641.0,180.0,8.0,
FLORIDA - Metropolitan Counties,Lee,1275.0,19.0,111.0,,343.0,802.0,7830.0,2034.0,5234.0,562.0,35.0,
FLORIDA - Metropolitan Counties,Leon,344.0,3.0,25.0,,19.0,297.0,2393.0,595.0,1682.0,116.0,9.0,
FLORIDA - Metropolitan Counties,Manatee,1511.0,9.0,180.0,,216.0,1106.0,7188.0,1597.0,5258.0,333.0,13.0,
FLORIDA - Metropolitan Counties,Marion,1038.0,12.0,96.0,,79.0,851.0,3702.0,1101.0,2419.0,182.0,6.0,
FLORIDA - Metropolitan Counties,Martin,311.0,5.0,40.0,,63.0,203.0,1958.0,475.0,1418.0,65.0,8.0,
FLORIDA - Metropolitan Counties,Miami-Dade,6571.0,84.0,421.0,,1835.0,4231.0,38791.0,6440.0,29213.0,3138.0,28.0,
FLORIDA - Metropolitan Counties,Nassau,55.0,1.0,0.0,,14.0,40.0,958.0,238.0,651.0,69.0,4.0,
FLORIDA - Metropolitan Counties,Okaloosa,558.0,2.0,54.0,,62.0,440.0,3100.0,633.0,2355.0,112.0,3.0,
FLORIDA - Metropolitan Counties,Orange,5551.0,71.0,517.0,,1438.0,3525.0,26111.0,6760.0,17333.0,2018.0,0.0,
FLORIDA - Metropolitan Counties,Osceola,686.0,3.0,69.0,,64.0,550.0,4539.0,1299.0,3079.0,161.0,4.0,
FLORIDA - Metropolitan Counties,Palm Beach,2034.0,24.0,214.0,,494.0,1302.0,12935.0,3195.0,8719.0,1021.0,59.0,
FLORIDA - Metropolitan Counties,Pasco,1116.0,18.0,124.0,,165.0,809.0,9365.0,2234.0,6502.0,629.0,50.0,
FLORIDA - Metropolitan Counties,Pinellas,872.0,6.0,111.0,,124.0,631.0,5454.0,1330.0,3832.0,292.0,11.0,
FLORIDA - Metropolitan Counties,Polk,1237.0,4.0,70.0,,159.0,1004.0,7308.0,2466.0,4266.0,576.0,51.0,
FLORIDA - Metropolitan Counties,Santa Rosa,219.0,5.0,28.0,,15.0,171.0,1435.0,379.0,962.0,94.0,2.0,
FLORIDA - Metropolitan Counties,Sarasota,522.0,6.0,33.0,,99.0,384.0,5068.0,1096.0,3792.0,180.0,3.0,
FLORIDA - Metropolitan Counties,Seminole,556.0,6.0,58.0,,53.0,439.0,3034.0,834.0,2069.0,131.0,1.0,
FLORIDA - Metropolitan Counties,St. Johns,429.0,3.0,13.0,,36.0,377.0,3019.0,607.0,2279.0,133.0,1.0,
FLORIDA - Metropolitan Counties,St. Lucie,239.0,2.0,22.0,,23.0,192.0,1426.0,313.0,1031.0,82.0,8.0,
FLORIDA - Metropolitan Counties,Sumter,155.0,2.0,22.0,,12.0,119.0,908.0,279.0,583.0,46.0,10.0,
FLORIDA - Metropolitan Counties,Volusia,697.0,4.0,82.0,,89.0,522.0,4310.0,1125.0,2918.0,267.0,26.0,
FLORIDA - Metropolitan Counties,Wakulla,86.0,1.0,11.0,,2.0,72.0,611.0,102.0,481.0,28.0,1.0,
FLORIDA - Metropolitan Counties,Walton,198.0,0.0,23.0,,6.0,169.0,1188.0,338.0,787.0,63.0,1.0,
FLORIDA - Nonmetropolitan Counties,Bradford,85.0,0.0,14.0,,4.0,67.0,147.0,67.0,71.0,9.0,0.0,
FLORIDA - Nonmetropolitan Counties,Calhoun,17.0,0.0,3.0,,0.0,14.0,76.0,30.0,44.0,2.0,1.0,
FLORIDA - Nonmetropolitan Counties,Columbia,238.0,0.0,22.0,,10.0,206.0,1152.0,561.0,562.0,29.0,5.0,
FLORIDA - Nonmetropolitan Counties,DeSoto,108.0,2.0,10.0,,13.0,83.0,764.0,242.0,503.0,19.0,2.0,
FLORIDA - Nonmetropolitan Counties,Dixie,67.0,2.0,10.0,,1.0,54.0,354.0,161.0,183.0,10.0,7.0,
FLORIDA - Nonmetropolitan Counties,Franklin,26.0,1.0,3.0,,1.0,21.0,76.0,24.0,48.0,4.0,0.0,
FLORIDA - Nonmetropolitan Counties,Glades,35.0,0.0,0.0,,3.0,32.0,130.0,39.0,80.0,11.0,0.0,
FLORIDA - Nonmetropolitan Counties,Hamilton,44.0,1.0,7.0,,4.0,32.0,215.0,99.0,109.0,7.0,3.0,
FLORIDA - Nonmetropolitan Counties,Hardee,49.0,0.0,8.0,,5.0,36.0,385.0,94.0,272.0,19.0,1.0,
FLORIDA - Nonmetropolitan Counties,Hendry,221.0,1.0,16.0,,19.0,185.0,854.0,387.0,424.0,43.0,4.0,
FLORIDA - Nonmetropolitan Counties,Holmes,53.0,0.0,8.0,,0.0,45.0,238.0,96.0,122.0,20.0,1.0,
FLORIDA - Nonmetropolitan Counties,Jackson,115.0,1.0,12.0,,11.0,91.0,575.0,121.0,441.0,13.0,2.0,
FLORIDA - Nonmetropolitan Counties,Lafayette,22.0,0.0,1.0,,1.0,20.0,48.0,21.0,25.0,2.0,2.0,
FLORIDA - Nonmetropolitan Counties,Liberty,7.0,0.0,1.0,,0.0,6.0,47.0,9.0,38.0,0.0,0.0,
FLORIDA - Nonmetropolitan Counties,Madison,110.0,0.0,7.0,,7.0,96.0,211.0,71.0,136.0,4.0,1.0,
FLORIDA - Nonmetropolitan Counties,Monroe,188.0,0.0,13.0,,21.0,154.0,1419.0,257.0,1102.0,60.0,8.0,
FLORIDA - Nonmetropolitan Counties,Okeechobee,135.0,1.0,14.0,,16.0,104.0,945.0,239.0,658.0,48.0,1.0,
FLORIDA - Nonmetropolitan Counties,Putnam,327.0,1.0,13.0,,31.0,282.0,1501.0,499.0,932.0,70.0,4.0,
FLORIDA - Nonmetropolitan Counties,Suwannee,147.0,0.0,4.0,,3.0,140.0,442.0,118.0,307.0,17.0,1.0,
FLORIDA - Nonmetropolitan Counties,Taylor,79.0,0.0,10.0,,0.0,69.0,159.0,65.0,83.0,11.0,2.0,
FLORIDA - Nonmetropolitan Counties,Union,46.0,0.0,3.0,,1.0,42.0,115.0,58.0,51.0,6.0,0.0,
FLORIDA - Nonmetropolitan Counties,Washington,34.0,1.0,5.0,,3.0,25.0,244.0,88.0,135.0,21.0,0.0,
GEORGIA - Metropolitan Counties6,Bartow,328.0,2.0,,21.0,24.0,281.0,2367.0,638.0,1537.0,192.0,0.0,
GEORGIA - Metropolitan Counties6,Bibb6,774.0,16.0,,58.0,317.0,383.0,8568.0,2336.0,5552.0,680.0,68.0,
GEORGIA - Metropolitan Counties6,Brantley,31.0,0.0,,4.0,0.0,27.0,543.0,120.0,400.0,23.0,0.0,
GEORGIA - Metropolitan Counties6,Brooks,12.0,1.0,,0.0,2.0,9.0,176.0,59.0,96.0,21.0,0.0,
GEORGIA - Metropolitan Counties6,Bryan,38.0,2.0,,0.0,2.0,34.0,308.0,46.0,250.0,12.0,0.0,
GEORGIA - Metropolitan Counties6,Burke,71.0,2.0,,1.0,1.0,67.0,430.0,109.0,298.0,23.0,0.0,
GEORGIA - Metropolitan Counties6,Butts,39.0,1.0,,3.0,2.0,33.0,361.0,78.0,260.0,23.0,0.0,
GEORGIA - Metropolitan Counties6,Carroll,136.0,4.0,,14.0,15.0,103.0,1660.0,567.0,931.0,162.0,5.0,
GEORGIA - Metropolitan Counties6,Catoosa,77.0,2.0,,6.0,8.0,61.0,891.0,172.0,627.0,92.0,7.0,
GEORGIA - Metropolitan Counties6,Chattahoochee,0.0,0.0,,0.0,0.0,0.0,8.0,7.0,0.0,1.0,,
GEORGIA - Metropolitan Counties6,Cherokee,129.0,1.0,,26.0,20.0,82.0,1774.0,385.0,1244.0,145.0,2.0,
GEORGIA - Metropolitan Counties6,Clarke,4.0,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,
GEORGIA - Metropolitan Counties6,Clayton,15.0,0.0,,0.0,0.0,15.0,22.0,0.0,8.0,14.0,,
GEORGIA - Metropolitan Counties6,Clayton County Police Department,1266.0,20.0,,65.0,520.0,661.0,8534.0,2967.0,4413.0,1154.0,28.0,
GEORGIA - Metropolitan Counties6,Cobb,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GEORGIA - Metropolitan Counties6,Cobb County Police Department,964.0,14.0,,63.0,392.0,495.0,10859.0,2387.0,7564.0,908.0,23.0,
GEORGIA - Metropolitan Counties6,Columbia,66.0,1.0,,13.0,10.0,42.0,1995.0,251.0,1662.0,82.0,10.0,
GEORGIA - Metropolitan Counties6,Coweta,129.0,4.0,,15.0,16.0,94.0,1410.0,361.0,956.0,93.0,,
GEORGIA - Metropolitan Counties6,Crawford,12.0,0.0,,2.0,2.0,8.0,313.0,87.0,216.0,10.0,1.0,
GEORGIA - Metropolitan Counties6,Dade,109.0,0.0,,0.0,0.0,109.0,111.0,25.0,86.0,0.0,,
GEORGIA - Metropolitan Counties6,Dawson,21.0,1.0,,3.0,1.0,16.0,439.0,82.0,334.0,23.0,2.0,
GEORGIA - Metropolitan Counties6,DeKalb,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GEORGIA - Metropolitan Counties6,DeKalb County Police Department,3210.0,69.0,,123.0,1661.0,1357.0,25671.0,7658.0,14093.0,3920.0,132.0,
GEORGIA - Metropolitan Counties6,Dougherty,2.0,0.0,,0.0,0.0,2.0,111.0,4.0,105.0,2.0,0.0,
GEORGIA - Metropolitan Counties6,Dougherty County Police Department,18.0,0.0,,0.0,1.0,17.0,281.0,112.0,122.0,47.0,0.0,
GEORGIA - Metropolitan Counties6,Douglas,191.0,2.0,,22.0,39.0,128.0,1644.0,436.0,1064.0,144.0,7.0,
GEORGIA - Metropolitan Counties6,Echols,4.0,0.0,,2.0,0.0,2.0,26.0,11.0,15.0,0.0,0.0,
GEORGIA - Metropolitan Counties6,Effingham,33.0,0.0,,2.0,10.0,21.0,334.0,180.0,110.0,44.0,7.0,
GEORGIA - Metropolitan Counties6,Fayette,44.0,1.0,,2.0,8.0,33.0,581.0,178.0,371.0,32.0,0.0,
GEORGIA - Metropolitan Counties6,Floyd,17.0,1.0,,1.0,6.0,9.0,80.0,20.0,59.0,1.0,0.0,
GEORGIA - Metropolitan Counties6,Floyd County Police Department,76.0,1.0,,14.0,14.0,47.0,1699.0,411.0,1166.0,122.0,15.0,
GEORGIA - Metropolitan Counties6,Forsyth,107.0,1.0,,16.0,9.0,81.0,1515.0,297.0,1160.0,58.0,0.0,
GEORGIA - Metropolitan Counties6,Fulton,3.0,0.0,,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,
GEORGIA - Metropolitan Counties6,Fulton County Police Department,955.0,15.0,,29.0,444.0,467.0,5965.0,1397.0,3733.0,835.0,8.0,
GEORGIA - Metropolitan Counties6,Glynn County Police Department,202.0,3.0,,14.0,49.0,136.0,2522.0,575.0,1859.0,88.0,4.0,
GEORGIA - Metropolitan Counties6,Gwinnett County Police Department,1418.0,25.0,,139.0,601.0,653.0,14574.0,3343.0,10024.0,1207.0,63.0,
GEORGIA - Metropolitan Counties6,Hall,177.0,5.0,,14.0,35.0,123.0,1935.0,607.0,1108.0,220.0,13.0,
GEORGIA - Metropolitan Counties6,Haralson,140.0,0.0,,2.0,4.0,134.0,439.0,160.0,236.0,43.0,0.0,
GEORGIA - Metropolitan Counties6,Harris,9.0,0.0,,1.0,2.0,6.0,269.0,81.0,170.0,18.0,0.0,
GEORGIA - Metropolitan Counties6,Heard,15.0,0.0,,0.0,0.0,15.0,105.0,35.0,55.0,15.0,2.0,
GEORGIA - Metropolitan Counties6,Henry County Police Department,276.0,3.0,,29.0,107.0,137.0,4322.0,1212.0,2762.0,348.0,9.0,
GEORGIA - Metropolitan Counties6,Houston,64.0,3.0,,2.0,7.0,52.0,1196.0,246.0,925.0,25.0,0.0,
GEORGIA - Metropolitan Counties6,Jasper,38.0,0.0,,2.0,2.0,34.0,179.0,59.0,111.0,9.0,0.0,
GEORGIA - Metropolitan Counties6,Jones,25.0,1.0,,0.0,6.0,18.0,550.0,120.0,393.0,37.0,3.0,
GEORGIA - Metropolitan Counties6,Lamar,9.0,0.0,,0.0,1.0,8.0,178.0,43.0,113.0,22.0,3.0,
GEORGIA - Metropolitan Counties6,Lanier,17.0,1.0,,0.0,0.0,16.0,128.0,40.0,85.0,3.0,0.0,
GEORGIA - Metropolitan Counties6,Lee,51.0,0.0,,5.0,11.0,35.0,790.0,91.0,675.0,24.0,0.0,
GEORGIA - Metropolitan Counties6,Liberty,62.0,3.0,,3.0,10.0,46.0,239.0,62.0,151.0,26.0,0.0,
GEORGIA - Metropolitan Counties6,Lincoln,23.0,0.0,,2.0,0.0,21.0,144.0,16.0,123.0,5.0,0.0,
GEORGIA - Metropolitan Counties6,Long,17.0,1.0,,1.0,3.0,12.0,266.0,128.0,115.0,23.0,0.0,
GEORGIA - Metropolitan Counties6,Madison,43.0,0.0,,3.0,6.0,34.0,590.0,182.0,364.0,44.0,11.0,
GEORGIA - Metropolitan Counties6,McDuffie,25.0,1.0,,0.0,8.0,16.0,219.0,85.0,106.0,28.0,0.0,
GEORGIA - Metropolitan Counties6,McIntosh,11.0,1.0,,2.0,2.0,6.0,296.0,88.0,195.0,13.0,0.0,
GEORGIA - Metropolitan Counties6,Monroe,39.0,3.0,,1.0,2.0,33.0,451.0,119.0,304.0,28.0,0.0,
GEORGIA - Metropolitan Counties6,Morgan,5.0,0.0,,0.0,1.0,4.0,195.0,73.0,110.0,12.0,0.0,
GEORGIA - Metropolitan Counties6,Murray,64.0,0.0,,4.0,0.0,60.0,668.0,100.0,518.0,50.0,0.0,
GEORGIA - Metropolitan Counties6,Muscogee,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GEORGIA - Metropolitan Counties6,Newton,300.0,3.0,,12.0,27.0,258.0,1611.0,503.0,925.0,183.0,5.0,
GEORGIA - Metropolitan Counties6,Oconee,38.0,0.0,,3.0,2.0,33.0,463.0,82.0,359.0,22.0,0.0,
GEORGIA - Metropolitan Counties6,Oglethorpe,59.0,0.0,,1.0,0.0,58.0,340.0,103.0,227.0,10.0,0.0,
GEORGIA - Metropolitan Counties6,Paulding,198.0,1.0,,17.0,26.0,154.0,2509.0,520.0,1724.0,265.0,13.0,
GEORGIA - Metropolitan Counties6,Peach,21.0,1.0,,1.0,2.0,17.0,263.0,95.0,147.0,21.0,0.0,
GEORGIA - Metropolitan Counties6,Pike,20.0,1.0,,3.0,0.0,16.0,183.0,48.0,127.0,8.0,0.0,
GEORGIA - Metropolitan Counties6,Rockdale,141.0,2.0,,12.0,27.0,100.0,1834.0,380.0,1320.0,134.0,7.0,
GEORGIA - Metropolitan Counties6,Spalding,111.0,2.0,,10.0,16.0,83.0,1425.0,341.0,958.0,126.0,0.0,
GEORGIA - Metropolitan Counties6,Terrell,26.0,0.0,,3.0,2.0,21.0,85.0,31.0,46.0,8.0,0.0,
GEORGIA - Metropolitan Counties6,Twiggs,19.0,0.0,,0.0,4.0,15.0,130.0,51.0,75.0,4.0,4.0,
GEORGIA - Metropolitan Counties6,Walker,187.0,3.0,,8.0,21.0,155.0,1095.0,329.0,766.0,0.0,5.0,
GEORGIA - Metropolitan Counties6,Walton,67.0,1.0,,5.0,6.0,55.0,735.0,186.0,479.0,70.0,1.0,
GEORGIA - Metropolitan Counties6,Whitfield,126.0,1.0,,17.0,8.0,100.0,1707.0,519.0,1079.0,109.0,12.0,
GEORGIA - Metropolitan Counties6,Worth,28.0,0.0,,2.0,2.0,24.0,271.0,86.0,177.0,8.0,0.0,
GEORGIA - Nonmetropolitan Counties6,Baldwin,189.0,1.0,,4.0,3.0,181.0,600.0,137.0,441.0,22.0,,
GEORGIA - Nonmetropolitan Counties6,Banks,13.0,0.0,,2.0,0.0,11.0,397.0,86.0,298.0,13.0,,
GEORGIA - Nonmetropolitan Counties6,Ben Hill,11.0,0.0,,2.0,2.0,7.0,140.0,74.0,57.0,9.0,0.0,
GEORGIA - Nonmetropolitan Counties6,Berrien,8.0,0.0,,1.0,1.0,6.0,132.0,25.0,100.0,7.0,0.0,
GEORGIA - Nonmetropolitan Counties6,Bleckley,16.0,0.0,,2.0,0.0,14.0,144.0,51.0,89.0,4.0,0.0,
GEORGIA - Nonmetropolitan Counties6,Bulloch,38.0,2.0,,1.0,9.0,26.0,551.0,185.0,337.0,29.0,2.0,
GEORGIA - Nonmetropolitan Counties6,Camden,56.0,0.0,,1.0,5.0,50.0,298.0,67.0,218.0,13.0,3.0,
GEORGIA - Nonmetropolitan Counties6,Charlton,8.0,0.0,,1.0,1.0,6.0,114.0,15.0,84.0,15.0,1.0,
GEORGIA - Nonmetropolitan Counties6,Chattooga,32.0,0.0,,2.0,2.0,28.0,475.0,138.0,321.0,16.0,0.0,
GEORGIA - Nonmetropolitan Counties6,Clinch,10.0,2.0,,0.0,2.0,6.0,57.0,11.0,43.0,3.0,,
GEORGIA - Nonmetropolitan Counties6,Coffee,54.0,0.0,,6.0,6.0,42.0,829.0,200.0,583.0,46.0,9.0,
GEORGIA - Nonmetropolitan Counties6,Cook,3.0,0.0,,0.0,1.0,2.0,106.0,27.0,74.0,5.0,,
GEORGIA - Nonmetropolitan Counties6,Crisp,11.0,2.0,,1.0,2.0,6.0,374.0,67.0,296.0,11.0,0.0,
GEORGIA - Nonmetropolitan Counties6,Decatur,42.0,2.0,,1.0,4.0,35.0,269.0,83.0,182.0,4.0,0.0,
GEORGIA - Nonmetropolitan Counties6,Dodge,29.0,2.0,,2.0,0.0,25.0,341.0,86.0,243.0,12.0,0.0,
GEORGIA - Nonmetropolitan Counties6,Dooly,8.0,0.0,,0.0,4.0,4.0,97.0,19.0,70.0,8.0,0.0,
GEORGIA - Nonmetropolitan Counties6,Early,26.0,0.0,,4.0,2.0,20.0,103.0,39.0,62.0,2.0,0.0,
GEORGIA - Nonmetropolitan Counties6,Elbert,24.0,0.0,,0.0,8.0,16.0,353.0,107.0,222.0,24.0,0.0,
GEORGIA - Nonmetropolitan Counties6,Emanuel,11.0,0.0,,1.0,2.0,8.0,203.0,90.0,102.0,11.0,0.0,
GEORGIA - Nonmetropolitan Counties6,Evans,5.0,0.0,,0.0,0.0,5.0,37.0,15.0,17.0,5.0,0.0,
GEORGIA - Nonmetropolitan Counties6,Fannin,20.0,0.0,,4.0,0.0,16.0,269.0,77.0,176.0,16.0,3.0,
GEORGIA - Nonmetropolitan Counties6,Franklin,5.0,2.0,,2.0,1.0,0.0,230.0,83.0,134.0,13.0,0.0,
GEORGIA - Nonmetropolitan Counties6,Gilmer,76.0,0.0,,9.0,3.0,64.0,348.0,95.0,236.0,17.0,0.0,
GEORGIA - Nonmetropolitan Counties6,Glascock,1.0,0.0,,0.0,0.0,1.0,8.0,3.0,4.0,1.0,0.0,
GEORGIA - Nonmetropolitan Counties6,Gordon,112.0,2.0,,7.0,2.0,101.0,625.0,153.0,436.0,36.0,0.0,
